"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated","depurado","sinEspacios","statusCount","followers","favorites","friends","location"
"2017-07-14 01:06:44",0,FALSE,885666842496442368,TRUE,NA,NA,NA,NA,NA,1,FALSE,"IsabelChilig","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Meli_Magdiel: Buenas noches! me ayudan con la canción #LoDigo de #CarlosRivera gracias @ExaFmEcuador",FALSE,"Buenas nochesme ayudan con la canción LoDigo de CarlosRivera gracias ExaFmEcuador","BuenasnochesmeayudanconlacanciónLoDigodeCarlosRiveragraciasExaFmEcuador",2419,25,1635,151,""
"2017-07-13 19:56:15",0,FALSE,885588705821560832,FALSE,NA,NA,NA,NA,NA,0,FALSE,"JLuna_FansClub","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buenas tardes @ExaFmEcuador  nos complacen con la canción de @jluna_oficial PIENSO EN TI <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> muchas gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,"Buenas tardes ExaFmEcuador  nos complacen con la canción de jlunaficial PIENSO EN TI dUAUBEedUBUmuchas gracias dUAUBDedUBU>","BuenastardesExaFmEcuadornoscomplacenconlacancióndejlunaficialPIENSOENTIdUAUBEedUBUmuchasgraciasdUAUBDedUBU>",11100,712,2491,774,"Ecuador"
"2017-07-20 13:13:43",0,FALSE,888024119626936320,FALSE,NA,NA,NA,NA,NA,0,FALSE,"Pame_amr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buenos días @ExaFmEcuador podrían poner #UnBrindisPorTi de @MarquesMusica gracias un saludo desde Machachi <ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,"Buenos días ExaFmEcuador podrían poner UnBrindisPorTi de MarquesMusica gracias un saludo desde Machachi dUAUBDedUBU>","BuenosdíasExaFmEcuadorpodríanponerUnBrindisPorTideMarquesMusicagraciasunsaludodesdeMachachidUAUBDedUBU>",5016,130,7794,177,"Ecuador"
"2017-07-22 14:25:12",0,FALSE,888766884971196416,FALSE,NA,NA,NA,NA,NA,0,FALSE,"nayeliv_m","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buenos días @ExaFmEcuador pueden poner #HeyDj de @CNCOmusic y un saludo para @CNCOEcuadorVIP gracias!",FALSE,"Buenos días ExaFmEcuador pueden poner HeyDj de CNCOmusic y un saludo para CNCOEcuadorVIP gracias!","BuenosdíasExaFmEcuadorpuedenponerHeyDjdeCNCOmusicyunsaludoparaCNCOEcuadorVIPgracias!",1915,31,1598,84,"@erickaddict Principal acc "
"2017-07-14 17:22:49",1,FALSE,885912482551926784,FALSE,NA,NA,NA,"CabasMusica",123594022,4,FALSE,"ExaFmEcuador","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@CabasMusica estrena su nuevo sencillo ""ROMPE LOS NIVELES"" pídela ya por EXA FM 92.5 Quito  #YoCreoenlaRadio https://t.co/QgGktFKbPR",FALSE,"CabasMusica estrena su nuevo sencillo OMPE LOS NIVELESpídela ya por EXA FM  Quito  YoCreoenlaRadio ","CabasMusicaestrenasunuevosencilloOMPELOSNIVELESpídelayaporEXAFMQuitoYoCreoenlaRadio",41654,39104,5901,866,"Ecuador "
"2017-07-04",0,FALSE,882233671507464192,FALSE,NA,NA,NA,"camilin86",106514629,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@camilin86 @radio_sucre: AUDIO Esteban Paz: Munúa ni ha renunciado ni le hemos pedido renuncia, (cont) https://t.co/zC18196eU4",FALSE,"camilin radioucreAUDIO Esteban PazMunúa ni ha renunciado ni le hemos pedido renunciaont","camilinradioucreAUDIOEstebanPazMunúaniharenunciadonilehemospedidorenunciaont",28965,156,33,56,"Toronto, Canada"
"2017-07-05",0,FALSE,882563968803459072,FALSE,NA,NA,NA,"camilin86",106514629,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@camilin86 @radio_sucre: Paz “Les dije a los jugadores se comieron un técnico” https://t.co/ogqiGKSXK4",FALSE,"camilin radioucrePaz “Les dije a los jugadores se comieron un técnico” ","camilinradioucrePaz“Lesdijealosjugadoressecomieronuntécnico”",28965,156,33,56,"Toronto, Canada"
"2017-07-10",0,FALSE,884612962702557184,TRUE,NA,NA,NA,NA,NA,3,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RT @radio_sucre: Cevallos “Yo pensé que Checa era mi amigo” https://t.co/y25Pc562oR",FALSE,"Cevallos “Yo pensé que Checa era mi amigo” ","Cevallos“YopenséqueChecaeramiamigo”",28965,156,33,56,"Toronto, Canada"
"2017-07-10",5,FALSE,884477438318784512,FALSE,NA,NA,NA,NA,NA,2,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Checa @ClanJuvenilCD
""Nunca he vivido este tipo de situaciones. Voy a ver si tomo una medida legal, no puede estar… https://t.co/PWb4Dt7mrA",TRUE,"Checa ClanJuvenilCD
unca he vivido este tipo de situacionesVoy a ver si tomo una medida legalno puede estar… ","ChecaClanJuvenilCDuncahevividoestetipodesituacionesVoyaversitomounamedidalegalnopuedeestar…",40540,8614,1444,449,"Ecuador"
"2017-07-12 16:40:12",1,FALSE,885176978600546304,FALSE,NA,NA,NA,NA,NA,0,FALSE,"WendYCampAnitA_","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Chicos de @ExaFmEcuador me podrían complacer con la canción de @DANIELPAEZMusic #Cobarde <ed><U+00A0><U+00BD><ed><U+00B0><U+00B1><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> muchas gracias",FALSE,"Chicos de ExaFmEcuador me podrían complacer con la canción de DANIELPAEZMusic Cobarde dUAUBDedUBUBedUAUBDedUBUAmuchas gracias","ChicosdeExaFmEcuadormepodríancomplacerconlacancióndeDANIELPAEZMusicCobardedUAUBDedUBUBedUAUBDedUBUAmuchasgracias",27047,1573,522,1946,"Ecuador"
"2017-07-06",0,FALSE,882988389200429056,TRUE,NA,NA,NA,NA,NA,1,FALSE,"maxi042013","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Cinthya Viteri, se mostró satisfecha por reunión que mantuvo con el Predidente Lenín Moreno sobre tabla de consumo de drog…",FALSE,"Cinthya Viterise mostró satisfecha por reunión que mantuvo con el Predidente Lenín Moreno sobre tabla de consumo de drog…","CinthyaViterisemostrósatisfechaporreuniónquemantuvoconelPredidenteLenínMorenosobretabladeconsumodedrog…",15019,146,1092,833,"Guayas, Ecuador"
"2017-07-03",0,FALSE,882002441486700544,TRUE,NA,NA,NA,NA,NA,1,FALSE,"DarwinLoorA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: 80'  @Clan_juvenil  0-1  @UCatolicaEC 
#FutbolEcuatorianoPorSucre",FALSE," Clanuvenil    UCatolicaEC 
FutbolEcuatorianoPorSucre","ClanuvenilUCatolicaECFutbolEcuatorianoPorSucre",11446,121,39,910,""
"2017-07-02",0,FALSE,881680690810687488,TRUE,NA,NA,NA,NA,NA,1,FALSE,"GAYAVACA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Como ganador de la 1a. Etapa, el @DelfinSC representará a Ecuador en la Copa Libertadores de América 2018.
#SucreDeportes…",FALSE,"Como ganador de la aEtapael DelfinSC representará a Ecuador en la Copa Libertadores de América SucreDeportes…","ComoganadordelaaEtapaelDelfinSCrepresentaráaEcuadorenlaCopaLibertadoresdeAméricaSucreDeportes…",22939,2827,27,788,"CUENCA ECUADOR"
"2017-07-21 13:41:14",0,FALSE,888393430413475840,TRUE,NA,NA,NA,NA,NA,2,FALSE,"VernicaVaca1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DiianaVero: #ConciertoExa2015 #JhonatanLunaEnElConciertoExa2015 @ExaFmEcuador @alvaro_exa @VeroBarragan76 @jluna_oficial http://t.co/jS…",FALSE,"ConciertoExa JhonatanLunaEnElConciertoExa ExaFmEcuador alvaroxa VeroBarragan jlunaficial …","ConciertoExaJhonatanLunaEnElConciertoExaExaFmEcuadoralvaroxaVeroBarraganjlunaficial…",777,77,1136,53,"Ecuador"
"2017-07-21 13:40:41",0,FALSE,888393295537295360,TRUE,NA,NA,NA,NA,NA,2,FALSE,"VernicaVaca1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DiianaVero: @ExaFmEcuador #ConciertoExa2015 #JhonatanLunaEnElConciertoExa2015 .tiene ese toke especial hace falta @jluna_oficial http:/…",FALSE," ConciertoExa JhonatanLunaEnElConciertoExa iene ese toke especial hace falta jlunaficial http…","ConciertoExaJhonatanLunaEnElConciertoExaieneesetokeespecialhacefaltajlunaficialhttp…",777,77,1136,53,"Ecuador"
"2017-07-21 13:40:55",0,FALSE,888393352873467904,TRUE,NA,NA,NA,NA,NA,1,FALSE,"VernicaVaca1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DiianaVero: @ExaFmEcuador #ConciertoExa2015 #JhonatanLunaEnElConciertoExa2015 ..pienso en ti llevo en mi mente tu fotografía http://t.c…",FALSE," ConciertoExa JhonatanLunaEnElConciertoExa pienso en ti llevo en mi mente tu fotografía http…","ConciertoExaJhonatanLunaEnElConciertoExapiensoentillevoenmimentetufotografíahttp…",777,77,1136,53,"Ecuador"
"2017-07-21 13:41:05",0,FALSE,888393394594164736,TRUE,NA,NA,NA,NA,NA,2,FALSE,"VernicaVaca1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DiianaVero: @ExaFmEcuador #ConciertoExa2015 #JhonatanLunaEnElConciertoExa2015 ..Yo no puedo dejar de pensar en ti 
 &lt;3 http://t.co/uNJO…",FALSE," ConciertoExa JhonatanLunaEnElConciertoExa Yo no puedo dejar de pensar en ti 
 t …","ConciertoExaJhonatanLunaEnElConciertoExaYonopuedodejardepensarentit…",777,77,1136,53,"Ecuador"
"2017-07-06",0,FALSE,883110260092882944,TRUE,NA,NA,NA,NA,NA,1,FALSE,"robert_feijoo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Condena internacional por asalto a la Asamblea venezolana https://t.co/axTDZcO0ie https://t.co/EUlZxAQ2cY",FALSE,"Condena internacional por asalto a la Asamblea venezolana  ","CondenainternacionalporasaltoalaAsambleavenezolana",4078,32,94,159,"Loja"
"2017-07-06",0,FALSE,883081927032524800,TRUE,NA,NA,NA,NA,NA,1,FALSE,"Byronmejia2017","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Conferencias magistrales abrirán Seminario Internacional https://t.co/kXz9gyXCsz",FALSE,"Conferencias magistrales abrirán Seminario Internacional ","ConferenciasmagistralesabriránSeminarioInternacional",5954,177,1720,571,"San Miguel De Los Bancos, Ecuador"
"2017-07-10",0,FALSE,884436337151143936,TRUE,NA,NA,NA,NA,NA,1,FALSE,"Cristhyn3000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @radio_sucre: Conflictos en Yachay https://t.co/kgVVAaLY3Z https://t.co/CnVJ8RzQU4",FALSE,"Conflictos en Yachay  ","ConflictosenYachay",250883,2120,207814,2646,"Guayaquil-Ecuador"
"2017-07-04",0,FALSE,882243650821992448,TRUE,NA,NA,NA,NA,NA,1,FALSE,"DarwinLoorA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Con guayabera, pantalón de tela y sombrero, y las niñas, con pomposos vestidos de encaje, sombrilla y guantes se identific…",FALSE,"Con guayaberapantalón de tela y sombreroy las niñascon pomposos vestidos de encajesombrilla y guantes se identific…","Conguayaberapantalóndetelaysombreroylasniñasconpompososvestidosdeencajesombrillayguantesseidentific…",11446,121,39,910,""
"2017-07-07",0,FALSE,883450645168218112,TRUE,NA,NA,NA,NA,NA,2,FALSE,"JORGEGARCIA198","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @radio_sucre: Contrato para construcción de Aerovía fue aprobada por el Concejo Cantonal de Guayaquil https://t.co/UWloLpopbZ",FALSE,"Contrato para construcción de Aerovía fue aprobada por el Concejo Cantonal de Guayaquil ","ContratoparaconstruccióndeAerovíafueaprobadaporelConcejoCantonaldeGuayaquil",53807,2306,22436,2014,"Guayaquil, Ecuador"
"2017-07-08",5,FALSE,883712660491165696,FALSE,NA,NA,NA,NA,NA,2,FALSE,"MontanoMayra","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cordialmente  invitados a conocer el sentir de nuestra gente @RadioHuancavilk  @LaRadioAsamblea  @radiosonorama… https://t.co/gpikJQheF7",TRUE,"Cordialmente  invitados a conocer el sentir de nuestra gente RadioHuancavilk  LaRadioAsamblea  radiosonorama… ","CordialmenteinvitadosaconocerelsentirdenuestragenteRadioHuancavilkLaRadioAsamblearadiosonorama…",2131,8855,176,641,""
"2017-07-03",0,FALSE,882087709636005888,TRUE,NA,NA,NA,NA,NA,1,FALSE,"UfredoBorbor","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @radio_sucre: Coronel German Cevallos Jefe zona 8 de @PoliciaEcuador  dio detalles sobre el asesinato de un ciudadano en la 11 y Letamen…",FALSE,"Coronel German Cevallos Jefe zona  de PoliciaEcuador  dio detalles sobre el asesinato de un ciudadano en la  y Letamen…","CoronelGermanCevallosJefezonadePoliciaEcuadordiodetallessobreelasesinatodeunciudadanoenlayLetamen…",43781,3854,1816,3023,"Guayaquil-Ecuador"
"2017-07-03",0,FALSE,882078928889929728,FALSE,NA,NA,882020411248189440,"dallyanapass",153493818,0,FALSE,"eandrang","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dallyanapass @Expresoec @eluniversocom @tctelevision @teleramaec @RadioMorena @radioi99 @radio_sucre… https://t.co/lawxbm2PTx",TRUE,"dallyanapass Expresoec eluniversocom tctelevision teleramaec RadioMorena radioi radioucre… ","dallyanapassExpresoeceluniversocomtctelevisionteleramaecRadioMorenaradioiradioucre…",398,44,73,297,""
"2017-07-04",0,FALSE,882414310055653376,FALSE,NA,NA,882020411248189440,"dallyanapass",153493818,0,FALSE,"excaliburt66","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dallyanapass @LA6MDG @Expresoec @eluniversocom @tctelevision @teleramaec @RadioMorena @radioi99 @radio_sucre… https://t.co/VNrAWE4BCT",TRUE,"dallyanapass LAMDG Expresoec eluniversocom tctelevision teleramaec RadioMorena radioi radioucre… ","dallyanapassLAMDGExpresoeceluniversocomtctelevisionteleramaecRadioMorenaradioiradioucre…",5245,104,1224,285,"Newark NJ"
"2017-07-03",1,FALSE,882013424011677696,FALSE,NA,NA,NA,NA,NA,0,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dario Aimar #ConmebolLibertadores.

""Es un equipo muy duro, complicado, lo importante es ganar y que no nos convier… https://t.co/rOt5wyl0Gr",TRUE,"Dario Aimar ConmebolLibertadores
s un equipo muy durocomplicadolo importante es ganar y que no nos convier… ","DarioAimarConmebolLibertadoressunequipomuydurocomplicadoloimportanteesganaryquenonosconvier…",40540,8614,1444,449,"Ecuador"
"2017-07-04",0,FALSE,882233523553394688,FALSE,NA,NA,NA,"DavilaAurelio",191076302,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@DavilaAurelio @radio_sucre: AUDIO Esteban Paz: Munúa ni ha renunciado ni le hemos pedido (cont) https://t.co/hfTCmNYOAG",FALSE,"DavilaAurelio radioucreAUDIO Esteban PazMunúa ni ha renunciado ni le hemos pedido ont","DavilaAurelioradioucreAUDIOEstebanPazMunúaniharenunciadonilehemospedidoont",28965,156,33,56,"Toronto, Canada"
"2017-07-03",1,FALSE,882092664702816256,FALSE,NA,NA,NA,"DavilaAurelio",191076302,2,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@DavilaAurelio @radio_sucre: Palmeiras ya esta en Guayaquil. Iniciará a primera hora de este (cont) https://t.co/8FYvRouzR6",FALSE,"DavilaAurelio radioucrePalmeiras ya esta en GuayaquilIniciará a primera hora de este ont","DavilaAurelioradioucrePalmeirasyaestaenGuayaquilIniciaráaprimerahoradeesteont",28965,156,33,56,"Toronto, Canada"
"2017-07-05",0,FALSE,882564009765023744,FALSE,NA,NA,NA,"DavilaAurelio",191076302,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@DavilaAurelio @radio_sucre: Paz “Les dije a los jugadores se comieron un técnico” https://t.co/ogqiGKSXK4",FALSE,"DavilaAurelio radioucrePaz “Les dije a los jugadores se comieron un técnico” ","DavilaAurelioradioucrePaz“Lesdijealosjugadoressecomieronuntécnico”",28965,156,33,56,"Toronto, Canada"
"2017-07-07",0,FALSE,883484503737552896,FALSE,NA,NA,NA,"DavilaAurelio",191076302,0,FALSE,"JaMi_Loza","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","@DavilaAurelio @radio_sucre: 30' 1T @CDRiverEcuador 1-0 @DelfinSC 
#FutbolEcuatorianoPorSucre",FALSE,"DavilaAurelio radioucreT CDRiverEcuador  DelfinSC 
FutbolEcuatorianoPorSucre","DavilaAurelioradioucreTCDRiverEcuadorDelfinSCFutbolEcuatorianoPorSucre",28965,156,33,56,"Toronto, Canada"
"2017-07-03",0,FALSE,881936416573456384,TRUE,NA,NA,NA,NA,NA,7,FALSE,"wilsonolaya10","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @faican_cristian: @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @aldiacomec @MundoVEOVEO @IEPS_Ec @radio_sucre @paolaquirog De…",FALSE," De…","De…",359,14,392,40,"San Cristóbal - Galápagos"
"2017-07-10",0,FALSE,884385183759204352,TRUE,NA,NA,NA,NA,NA,1,FALSE,"Arff_Seymour","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: De la pista del aeropuerto de Guayaquil… https://t.co/HpmAg9OylY https://t.co/Srm0n2aC7p",FALSE,"De la pista del aeropuerto de Guayaquil…  ","DelapistadelaeropuertodeGuayaquil…",410,144,851,276,"Galapagos Islands Ecuador"
"2017-07-11",0,FALSE,884704497783779328,TRUE,NA,NA,NA,NA,NA,0,FALSE,"CerroSantaAna","<a href=""http://wuxi.cuxibamba.com"" rel=""nofollow"">wuxi-speaker</a>","RT @GYE_AAG: De la pista del aeropuerto de Guayaquil... https://t.co/UFSBFStemJ vía @radio_sucre",FALSE,"De la pista del aeropuerto de Guayaquil vía radioucre","DelapistadelaeropuertodeGuayaquilvíaradioucre",728163,8257,6,8,"Cerro Santa Ana"
"2017-07-18 23:25:58",0,FALSE,887453422630391808,TRUE,NA,NA,NA,NA,NA,2,FALSE,"tamyocampot","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kate1982marilyn: @alvaro_exa @ExaFmEcuador Deseo ver en el #ConciertoExa2017 a #CarlosRivera  #YoCreoEnLaRadio los escucho siempre <ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B9><U+0086>",FALSE," Deseo ver en el ConciertoExa a CarlosRivera  YoCreoEnLaRadio los escucho siempre dUAUBDedUBUedUAUBDedUBUedUAUBDedUBU>","DeseoverenelConciertoExaaCarlosRiveraYoCreoEnLaRadiolosescuchosiempredUAUBDedUBUedUAUBDedUBUedUAUBDedUBU>",8968,704,4635,915,"Quito, Ecuador."
"2017-07-06",0,FALSE,883107504284151808,TRUE,NA,NA,NA,NA,NA,1,FALSE,"caravananoticia","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @radio_sucre: Diálogo fructífero de Lenín Moreno con presidentes de AME, CONGOPE Y CONAGOPARE. https://t.co/PCVndS1pXx https://t.co/Sl96…",FALSE,"Diálogo fructífero de Lenín Moreno con presidentes de AMECONGOPE Y CONAGOPARE …","DiálogofructíferodeLenínMorenoconpresidentesdeAMECONGOPEYCONAGOPARE…",21737,1118,5,258,""
"2017-07-05",0,FALSE,882826011368456192,TRUE,NA,NA,NA,NA,NA,6,FALSE,"veraflor3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Diego Aguirre DT de @SanLorenzo: ""Debemos estar bien concentrados, Emelec tiene muy buenos jugadores"" #CopaLibertadores ht…",FALSE,"Diego Aguirre DT de SanLorenzoebemos estar bien concentradosEmelec tiene muy buenos jugadoresCopaLibertadores ht…","DiegoAguirreDTdeSanLorenzoebemosestarbienconcentradosEmelectienemuybuenosjugadoresCopaLibertadoresht…",75803,1267,75271,1761,""
"2017-07-05",5,FALSE,882725799958368256,FALSE,NA,NA,NA,NA,NA,4,FALSE,"FutGooolEc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Diego Aguirre DT @SanLorenzo
""Todos los equipos son buenos, tenemos que estar muy bien para intentar sacar un buen… https://t.co/VFoanpwRk1",TRUE,"Diego Aguirre DT SanLorenzo
odos los equipos son buenostenemos que estar muy bien para intentar sacar un buen… ","DiegoAguirreDTSanLorenzoodoslosequipossonbuenostenemosqueestarmuybienparaintentarsacarunbuen…",40540,8614,1444,449,"Ecuador"
"2017-07-03",0,FALSE,882063135343087616,TRUE,NA,NA,NA,NA,NA,2,FALSE,"alexcordova13","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @radio_sucre: Dirigentes del Banco del Pacífico y jugadores de Emelec en la inauguración del Centro Virtual en el Capwell
#SucreDeportes…",FALSE,"Dirigentes del Banco del Pacífico y jugadores de Emelec en la inauguración del Centro Virtual en el Capwell
SucreDeportes…","DirigentesdelBancodelPacíficoyjugadoresdeEmelecenlainauguracióndelCentroVirtualenelCapwellSucreDeportes…",10431,694,650,1934,"Guayaquil"
"2017-07-05",0,FALSE,882668167142748160,TRUE,NA,NA,NA,NA,NA,1,FALSE,"Cristhyn3000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @radio_sucre: Disidentes de las FARC liberaron el empleado de la ONU https://t.co/5IW39WFte0 https://t.co/lzCJxDQlfi",FALSE,"Disidentes de las FARC liberaron el empleado de la ONU  ","DisidentesdelasFARCliberaronelempleadodelaONU",250883,2120,207814,2646,"Guayaquil-Ecuador"
